number,debate_id,title,side_label,side,speaker,move_id,move_kind,importance,evidence_warrant,asserted_force,warrant_fit,term_stability,scope_stability,qualification,low_warrant,material_overclaim,compression_deficit,slogan_risk,proposition
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-distinguish-determination-from-necessity,reply,3,84,possibility,matched,stable,stable,explicit,False,False,False,False,"A result can be causally determined without existing necessarily, because the determining system and its existence can still require explanation."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-ground-explanatory-principle,reply,2,74,probability,slightly-overstated,stable,partly-unstable,implicit,False,False,True,False,"Ordinary inquiry, scientific explanatory practice, inductive generalization, and the stable order of reality jointly support seeking explanations for contingent existence."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-distinguish-contingency-from-dependence,reply,2,82,plausibility,matched,stable,stable,explicit,False,False,False,False,"Modal contingency, understood as the capacity to fail to exist, differs from existential dependence, though both notions can contribute to a contingency argument."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-reject-determination-as-full-explanation,reply,2,74,necessity,slightly-overstated,stable,partly-unstable,implicit,False,False,True,False,Saying that a thing exists because it was determined to exist is circular if it leaves unexplained why the thing or determining arrangement exists.
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-c010-stopping-point-symmetry,reply,3,81,question,matched,partly-unstable,stable,explicit,False,False,True,False,"If God's existence may be explained internally or treated as brute necessity, an equivalent explanatory stopping point must remain available for some non-divine reality unless a relevant difference is established."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate01-necessity-transmission,reply,3,71,necessity,slightly-overstated,stable,stable,explicit,False,False,False,False,"If a necessary foundation necessarily produces the causal chain, necessity propagates through its effects, so every subsequent event in the universe occurs necessarily rather than contingently."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate02-self-explanation-consistency,reply,3,66,necessity,materially-overstated,partly-unstable,stable,implicit,True,True,True,True,Rejecting self-causation as absurd does not support the argument unless the allegedly self-explanatory necessary existence of God is relevantly distinguished from the structure rejected elsewhere.
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate03-composition-objection,reply,3,86,possibility,matched,stable,stable,explicit,False,False,False,False,"The explanatory needs of individual contingent members do not by themselves establish that their complete collection requires a further explanation, because that inference risks a fallacy of composition."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-plurality-needs-explanation,reply,3,79,necessity,slightly-overstated,stable,stable,explicit,False,False,False,False,"Considering contingent things as a plurality avoids treating them as a further composed object, while separate explanations of every member still leave why that plurality exists unanswered."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate05-convergence-presupposed,reply,3,75,possibility,matched,stable,partly-unstable,explicit,False,False,True,False,"The camera-factory illustration does not establish a single external necessary source, because it either presupposes that separate explanatory chains converge on one source or permits them not to converge."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate06-necessary-universe-alternative,reply,3,65,possibility,matched,partly-unstable,stable,explicit,True,False,True,False,"If determinism means there are no genuinely contingent things, the universe may itself be necessary and therefore need no additional necessary being beyond it as an explanation."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate07-divine-attributes-gap,reply,3,88,question,matched,stable,stable,explicit,False,False,False,False,"Labeling the necessary part of reality God does not establish a distinct perfect being, because the connection between necessary existence, perfection, and substantive divine attributes still requires argument."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-compare-foundation-hypotheses-abductively,reply,3,69,possibility,matched,stable,stable,explicit,True,False,False,False,The perfect-being and necessary-universe hypotheses can be compared abductively according to their respective explanatory virtues.
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate09-underdetermined-dilemma,reply,3,86,necessity,matched,stable,stable,explicit,False,False,False,False,"Even if a necessary foundation is granted, the argument must show that God is more compelling than a necessary universe; parity between those alternatives does not justify the theistic conclusion."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-perfect-being-simplicity,reply,3,60,strong-probability,materially-overstated,partly-unstable,stable,missing,True,True,True,True,"A perfect necessary being is a maximally simple hypothesis, and that simplicity gives it greater intrinsic probability than more complex explanatory hypotheses."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-avoid-arbitrary-foundation-limits,reply,3,68,plausibility,slightly-overstated,stable,partly-unstable,implicit,True,False,True,False,A perfect being avoids the unexplained arbitrary limits that would arise if a necessary foundation possessed only a particular finite degree of creative power.
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-chunk003-candidate04-lawful-universe-simplicity,reply,3,75,probability,slightly-overstated,partly-unstable,stable,implicit,False,False,True,False,"A brute universe governed by simple mathematical laws may be simpler than a willing God, whose will introduces further contingency and dependence questions rather than improving explanatory economy."
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-infer-external-necessary-being,constructive,3,61,necessity,materially-overstated,partly-unstable,stable,implicit,True,True,True,True,"The plurality of all contingent things cannot explain itself, so its explanation must lie outside that plurality in a non-contingent and therefore necessary being."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,theist,pro,Eric Hernandez,pro-evil-requires-moral-teleology-ground,constructive,3,61,necessity,materially-overstated,partly-unstable,partly-unstable,missing,True,True,True,True,"The reality of evil presupposes objective morality and natural teleology, which Hernandez argues atheism cannot ground and theism can."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,theist,pro,Eric Hernandez,pro-evolutionary-defeater-for-cognition,constructive,3,62,necessity,materially-overstated,stable,partly-unstable,missing,True,True,True,True,"Unguided evolution selects for adaptive behavior rather than true belief, thereby undercutting rational confidence in human cognition under atheistic naturalism."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,theist,pro,Eric Hernandez,pro-soul-consciousness-libertarian-freedom,constructive,3,53,necessity,radically-overstated,partly-unstable,partly-unstable,missing,True,True,True,True,"Consciousness and libertarian freedom require an immaterial soul excluded by naturalism, so their existence supports theism and grounds responsibility and intellectual integrity."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-animal-evolutionary-suffering,constructive,3,82,probability,matched,stable,stable,explicit,False,False,False,False,The long evolutionary history of severe suffering among nonmoral animals is more probable under indifferent naturalism than under perfectly good theism.
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-cosmic-hostility,constructive,2,73,strong-probability,slightly-overstated,partly-unstable,stable,implicit,False,False,True,False,"The universe's near-total hostility to embodied moral agents is expected on naturalism but surprising if a rational, value-oriented God created the physical world."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-distributed-nonbelief,constructive,3,80,probability,matched,stable,stable,explicit,False,False,False,False,The existence and uneven distribution of nonresistant nonbelief are more expected if religious belief spreads naturally than if a perfectly loving God seeks relationship with everyone.
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,theist,pro,Eric Hernandez,pro-theistic-account-of-animal-suffering,reply,3,60,probability,materially-overstated,stable,partly-unstable,implicit,True,True,True,True,"Theism can accommodate animal suffering through free will, soul-building, the fall, and eventual restoration, while naturalism must first account for animal consciousness."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,theist,pro,Eric Hernandez,pro-fine-tuning-emptiness-and-divine-artistry,reply,2,75,probability,slightly-overstated,stable,stable,implicit,False,False,False,False,"Cosmic hostility does not favor naturalism because life requires fine-tuning, relative cosmic emptiness contributes to habitability, and vastness may express divine artistry."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,theist,pro,Eric Hernandez,pro-loving-purposes-for-divine-hiddenness,reply,3,64,possibility,matched,stable,partly-unstable,explicit,True,False,True,False,"Perfect divine love need not require constant openness because God may hide to limit culpability, avert aggravated apostasy, or prepare a person for later conversion."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-nontheistic-moral-realism,reply,3,72,necessity,slightly-overstated,stable,stable,explicit,False,False,False,False,"Objective morality does not require God because irreducible normative truths can possess authority independently, while grounding obligation in divine commands or God's nature creates circularity and subjectivism."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-consciousness-and-compatibilism,reply,3,73,possibility,matched,stable,stable,explicit,False,False,False,False,"Irreducible consciousness and meaningful freedom do not require souls, since naturalism can posit intrinsic phenomenal properties and understand freedom compatibilistically as reasons-responsive action."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-determined-rationality,reply,2,64,certainty,materially-overstated,partly-unstable,stable,implicit,True,True,True,True,"Causal determination is compatible with rationality, as deterministic systems can reason, so the determination of a belief does not establish that the belief was irrationally acquired."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-evolutionary-cognitive-reliability,reply,3,80,probability,matched,stable,stable,explicit,False,False,False,False,Naturalism and evolution need not defeat trust in cognition because adaptive success generally favors reliable belief-forming mechanisms and belief content can be causally connected to behavior and environmental fit.
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-motivated-phenomenal-fundamentality,reply,2,72,plausibility,matched,stable,stable,explicit,False,False,False,False,Accepting irreducible consciousness is a motivated inference from consciousness and the limits of physics rather than an ad hoc rescue of naturalism.
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-divine-nature-subjectivism,reply,2,58,necessity,materially-overstated,partly-unstable,stable,missing,True,True,True,True,Grounding moral value in God's nature remains metaethical subjectivism because God is a person and therefore a subject.
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,theist,pro,Eric Hernandez,pro-personal-transcendent-moral-ground,reply,3,60,strong-probability,materially-overstated,stable,partly-unstable,missing,True,True,True,True,"Necessary, eternal, personal moral properties are best grounded in a necessary, eternal, personal transcendent being rather than in finite persons or abstractions."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-hiddenness-cooperative-inquiry,reply,2,77,necessity,matched,stable,stable,explicit,False,False,False,False,Cooperative inquiry does not justify divine hiddenness because shared exploration of God's nature can occur after everyone already believes God exists.
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,theist,pro,Eric Hernandez,pro-ultimate-mind-explains-finite-consciousness,reply,3,67,strong-probability,slightly-overstated,stable,stable,implicit,True,False,False,False,"If consciousness is fundamental, an ultimate divine consciousness better explains and predicts finite consciousness than treating mentality as an unexplained feature of natural reality."
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-fall-predation-explanation,reply,3,82,probability,matched,stable,stable,explicit,False,False,False,False,Appealing to the fall does not explain animal suffering because it either conflicts with prehistoric evidence or fails to predict the specific teleological structure of predation and deprivation.
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,theist,pro,Michael Jones,pro-internal-consequence-not-torture,constructive,3,67,certainty,slightly-overstated,stable,stable,explicit,True,False,False,False,"Hell is the internal consequence of a freely sustained sinful identity and separation from God, rather than torment externally imposed by God."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,theist,pro,Michael Jones,pro-painful-sanctification-resistance,constructive,3,69,possibility,matched,stable,partly-unstable,explicit,True,False,True,False,"Escape from hell may remain possible, yet souls can resist because surrendering a valued sinful identity, pride, and self-worth through sanctification is painful."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,non_theist,con,Alex O'Connor,con-infinite-punishment-finite-wrongdoing,reply,3,75,probability,matched,stable,stable,explicit,False,False,False,False,"Potentially endless hell is disproportionate to finite wrongdoing, while rejection of a perfectly loving God would indicate confusion rather than a culpable choice."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,theist,pro,Michael Jones,pro-annihilation-and-honest-error,reply,3,72,possibility,matched,stable,partly-unstable,explicit,False,False,True,False,"Hell may culminate in annihilation rather than infinite punishment, while divine justice can forgive honest error and reserve continued hell for persistent, informed rejection."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,theist,pro,Michael Jones,pro-motivated-belief-agency,reply,3,67,probability,slightly-overstated,stable,partly-unstable,explicit,True,False,True,False,"Honest misinformation should be corrected, but people retain morally relevant agency because chosen identity, motivated reasoning, and emotional preference influence the beliefs they embrace."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,non_theist,con,Alex O'Connor,con-bias-does-not-create-agency,reply,3,77,strong-probability,matched,stable,stable,explicit,False,False,False,False,"Subconscious bias does not create control over belief, and rejection of true, loving Christianity would therefore trace to misleading information or involuntary conviction."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,theist,pro,Michael Jones,pro-reflective-bias-correction,reply,3,64,probability,slightly-overstated,stable,partly-unstable,implicit,True,False,True,False,"People can recognize and correct subconscious influences, and some knowingly place pride, identity, and a heroic self-narrative above available truth."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,non_theist,con,Alex O'Connor,con-belief-not-fit-for-punishment,reply,3,75,strong-probability,matched,stable,stable,explicit,False,False,False,False,Even irrational or identity-driven belief is not a proper object of moral punishment because psychological constitution and circumstances determine what a person finds convincing.
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,non_theist,con,Alex O'Connor,con-preventable-misinformation-self-exile,reply,3,80,probability,matched,stable,stable,explicit,False,False,False,False,"Apparent rejection of heaven may result from preventable misinformation about God, making it unfair for an omnipotent loving God to permit the resulting self-exile."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,theist,pro,Michael Jones,pro-gehenna-internal-degeneration,reply,2,65,plausibility,matched,stable,partly-unstable,explicit,True,False,True,False,Biblical Gehenna chiefly describes destruction and internal moral degeneration as unchecked sin consumes people and turns them into increasingly harmful versions of themselves.
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,non_theist,con,Alex O'Connor,con-everlasting-inescapable-hell,reply,2,72,question,matched,stable,stable,explicit,False,False,False,False,An everlasting and inescapable hell is ethically incoherent because its irreversible duration makes punishment morally objectionable even apart from other accounts of hell.
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,theist,pro,Michael Jones,pro-annihilation-or-open-exit,reply,3,68,probability,slightly-overstated,stable,stable,explicit,True,False,False,False,"Finite souls moving endlessly away from God may naturally disintegrate, while any soul that turns back toward God can leave hell rather than face an external barrier."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,non_theist,con,Alex O'Connor,con-rehabilitation-incapacity-dilemma,reply,3,80,necessity,matched,stable,stable,explicit,False,False,False,False,"A soul remaining in hell is either unable to escape despite preferring heaven or mistaken about heaven's superiority, so continued exile is not an informed autonomous choice."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,theist,pro,Michael Jones,pro-grace-carries-willing-soul,reply,3,65,certainty,slightly-overstated,stable,stable,explicit,True,False,False,False,A soul need only seek Christ's help; grace then carries the willing soul out of hell even though the sanctifying removal of sin may be painful.
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,non_theist,con,Alex O'Connor,con-grace-entails-universalism,reply,3,82,necessity,slightly-overstated,stable,stable,explicit,False,False,False,False,"If seekers receive grace and genuinely mistaken souls receive mercy, everyone in hell would either seek rescue or qualify for mercy, entailing universal salvation."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,non_theist,con,Alex O'Connor,con-atonement-must-match-consequence,reply,2,78,necessity,matched,stable,stable,explicit,False,False,False,False,"If death or separation from God is humanity's consequence for sin, Jesus must undergo that same consequence for his sacrifice to pay the price on humanity's behalf."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,theist,pro,Michael Jones,pro-christ-bears-death-and-exile,reply,2,67,certainty,materially-overstated,partly-unstable,stable,explicit,True,True,True,True,"Sin's biblical consequences are death and exile, both of which Christ bears through physical death and experienced separation from the Father on the cross."
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,non_theist,con,Alex O'Connor,con-temporary-crucifixion-adequacy,reply,2,76,plausibility,matched,stable,stable,explicit,False,False,False,False,Temporary crucifixion followed by resurrection and heavenly exaltation appears insufficiently costly to answer for the world's sins and humanity's alleged depravity.
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,theist,pro,Michael Jones,pro-trinitarian-rupture-magnitude,reply,2,60,certainty,materially-overstated,partly-unstable,partly-unstable,explicit,True,True,True,True,Christ's suffering is proportionate because bearing sin produces an incomprehensibly severe rupture within the perfect unity and love of the infinite triune God.
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,theist,pro,Jonathan McLatchie,pro-bayesian-evidence-overcomes-low-prior,constructive,2,83,possibility,matched,stable,stable,explicit,False,False,False,False,"Any logically possible explanation, including divine resurrection, can in principle overcome a low prior probability when supported by sufficiently strong cumulative evidence."
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,theist,pro,Jonathan McLatchie,pro-early-appearance-testimony,constructive,3,81,probability,matched,stable,stable,explicit,False,False,False,False,The early tradition preserved in First Corinthians 15 and reported appearances support the conclusion that the disciples experienced what they interpreted as the risen Jesus.
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,theist,pro,Jonathan McLatchie,pro-varied-appearances-and-sincerity,constructive,3,74,probability,slightly-overstated,stable,partly-unstable,explicit,False,False,True,False,"The reported appearances were prolonged, multisensory, and collective, while the disciples' willingness to suffer supports their sincerity rather than knowing fabrication."
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,non_theist,con,Alex O'Connor,con-resurrection-extraordinary-evidence,reply,3,68,strong-probability,slightly-overstated,stable,partly-unstable,implicit,True,False,True,False,"The bodily-resurrection case rests chiefly on late biblical writings, whose disputed narratives and limited external support do not meet the evidential burden of such an extraordinary historical claim."
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,non_theist,con,Alex O'Connor,con-gospels-mythic-literary-material,reply,3,71,strong-probability,slightly-overstated,partly-unstable,stable,explicit,False,False,True,False,"Literary parallels and mythic material within the Gospels make their historical content difficult to separate from invention, preventing those texts from securely establishing a bodily resurrection."
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,non_theist,con,Alex O'Connor,con-resurrection-inferential-gap,reply,3,86,necessity,matched,stable,stable,explicit,False,False,False,False,"Even a demonstrated resurrection would not by itself establish the resurrected person's divinity, moral authority, or otherwise unrelated historical and doctrinal assertions."
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,non_theist,con,Alex O'Connor,con-martyrdom-recantation-gap,reply,2,83,probability,matched,stable,stable,explicit,False,False,False,False,The martyrdom argument does not establish sincere resurrection testimony because the available accounts do not show that the disciples died under circumstances in which recanting would have saved them.
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,non_theist,con,Alex O'Connor,con-objectionable-biblical-morality,reply,3,66,probability,slightly-overstated,partly-unstable,partly-unstable,implicit,True,False,True,False,"Biblical endorsements of slavery, condemnation of homosexuality, and disparagement of women count against Christianity when its claimed objective moral teachings cannot be rendered morally defensible."
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,theist,pro,Jonathan McLatchie,pro-john-plural-women-reconciliation,reply,1,91,plausibility,matched,stable,stable,explicit,False,False,False,False,Mary Magdalene's statement in John that 'we' do not know where Jesus was laid is consistent with the other Gospels reporting multiple women at the tomb.
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,theist,pro,Jonathan McLatchie,pro-undesigned-gospel-coincidences,reply,2,73,strong-probability,slightly-overstated,stable,stable,implicit,False,False,False,False,"Interlocking incidental details across the Gospel feeding narratives, including Philip's connection to Bethsaida, are best explained by historically grounded testimony."
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,theist,pro,Jonathan McLatchie,pro-jesus-theological-prior,reply,3,67,plausibility,slightly-overstated,stable,stable,implicit,True,False,False,False,Jesus's ministry within the theological narrative and culmination of Hebrew Scripture supplies divine motivation for raising him and raises the prior probability of his resurrection.
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,non_theist,con,Alex O'Connor,con-prophecy-circular-construction,reply,3,77,plausibility,matched,stable,stable,explicit,False,False,False,False,Claims that Jesus fulfills Hebrew prophecy lack independent evidential force when they assume the biblical conclusion at issue and may reflect Gospel authors constructing fulfillment narratives.
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,non_theist,con,Alex O'Connor,con-slave-beating-permission,reply,3,87,necessity,slightly-overstated,stable,stable,explicit,False,False,False,False,Even a voluntary-servitude interpretation cannot morally justify a biblical rule permitting a master to beat a slave without punishment when the enslaved person survives.
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,theist,pro,Jonathan McLatchie,pro-exodus-injury-protection,reply,3,75,probability,slightly-overstated,stable,partly-unstable,implicit,False,False,True,False,"Exodus's eye-and-tooth provisions express a wider rule under which a slave subjected to bodily injury was released, imposing a consequence for abusive treatment."
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,theist,pro,Jonathan McLatchie,pro-canaanite-evacuation-context,reply,2,66,plausibility,slightly-overstated,partly-unstable,partly-unstable,explicit,True,False,True,False,The Canaanite conquest narratives need not imply wholesale slaughter because biblical material describes prior displacement that substantially depleted the affected population.
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,theist,pro,Jonathan McLatchie,pro-retroactive-fall-theodicy,reply,1,54,possibility,matched,partly-unstable,partly-unstable,explicit,True,False,True,False,Animal suffering may be reconciled with Christianity if the Fall's causal consequences operate retroactively in a world prepared in anticipation of human rebellion.
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,non_theist,con,Alex O'Connor,con-animal-suffering-theodicy,reply,2,79,necessity,matched,stable,stable,explicit,False,False,False,False,"Because animal pain is morally significant, Christianity requires a genuine animal theodicy rather than denying that animal suffering matters or appealing to a false dichotomy about animal experience."
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,non_theist,con,Alex O'Connor,con-conditional-importance-parity,reply,1,85,necessity,matched,stable,stable,explicit,False,False,False,False,"Christianity's supreme importance if true gives no distinctive reason to believe or prioritize it, because competing religions and comprehensive ideologies have the same conditional importance."
120,mclatchie-oconnor-christianity-true-2019,Jonathan McLatchie vs Alex O'Connor: Is Christianity True?,theist,pro,Jonathan McLatchie,pro-evidential-conception-of-faith,reply,1,77,probability,slightly-overstated,stable,stable,explicit,False,False,False,False,"Biblical faith is trust grounded in already accepted reasons, testimony, and experience of past faithfulness rather than a method of believing propositions without evidence."
121,dawkins-lennox-science-buried-god-2017,Richard Dawkins vs John Lennox: Has Science Buried God?,non_theist,con,Richard Dawkins,con-design-natural-selection-and-creator-complexity,constructive,3,85,strong-probability,matched,stable,stable,explicit,False,False,False,False,"Natural selection explains the apparent design of biological organisms without either pure accident or a designer, while positing a designing God introduces a further and harder explanatory problem."
121,dawkins-lennox-science-buried-god-2017,Richard Dawkins vs John Lennox: Has Science Buried God?,theist,pro,John Lennox,pro-rationality-evolutionary-defeater,reply,3,60,probability,materially-overstated,partly-unstable,partly-unstable,explicit,True,True,True,True,"Evolutionary naturalism threatens confidence in human reasoning because survival-oriented, mindless processes do not necessarily select for truth, thereby undermining the rationality presupposed by science."
121,dawkins-lennox-science-buried-god-2017,Richard Dawkins vs John Lennox: Has Science Buried God?,non_theist,con,Richard Dawkins,con-rationality-evolved-truth-tracking,reply,3,78,certainty,slightly-overstated,partly-unstable,partly-unstable,implicit,False,False,True,False,Natural selection can produce truth-tracking cognition because organisms that systematically misperceive consequential features of the real world are less likely to survive and reproduce.
121,dawkins-lennox-science-buried-god-2017,Richard Dawkins vs John Lennox: Has Science Buried God?,theist,pro,John Lennox,pro-agency-mechanism-levels,reply,3,79,necessity,slightly-overstated,stable,stable,implicit,False,False,False,False,Discovering natural mechanisms does not eliminate God because explanation by a creator as agent operates at a different level from scientific explanation of how natural processes work.
121,dawkins-lennox-science-buried-god-2017,Richard Dawkins vs John Lennox: Has Science Buried God?,theist,pro,John Lennox,pro-dna-information-mind,reply,3,57,strong-probability,materially-overstated,partly-unstable,partly-unstable,missing,True,True,True,True,The information-processing language and digital database of life are more intelligible as products of mind than as products of unguided matter and random natural processes.
121,dawkins-lennox-science-buried-god-2017,Richard Dawkins vs John Lennox: Has Science Buried God?,theist,pro,John Lennox,pro-finetuning-creator-traces,reply,3,73,plausibility,matched,stable,stable,explicit,False,False,False,False,"A personal creator would be expected to leave evidential traces, and the universe's mathematical describability, fine-tuning, and sophistication constitute such evidence rather than proof."
